tier,action,category,path,size_bytes,size_MB,why
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2013-11-13__330676165036433120__Cadillac WWTP Cover Email 9-19-13.pdf ~2.pdf,87011,0.087,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2015-12-10__344392362451469223__Cadillac Draft Permit for Issue.doc ~2.pdf,311501,0.312,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2025-10-30__357373492342145391__FW_ Cadillac Additional Local Limits Parameters - Proposed Sampling Plan.msg ~2.pdf,270354,0.27,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2013-09-04__357104448692010328__AvailCyanide Recs.pdf ~2.pdf,608053,0.608,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2021-12-01__359672696916305281__21.10.Eff.PFAS.Eurofins.pdf ~2.pdf,1032041,1.032,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2024-10-01__395191260386625755__50381719_frc.pdf ~2.pdf,2490913,2.491,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2019-03-04__403570696290303528__Cadillac WWTP PFAS Interim and Summary Rpt Approval Letter.pdf ~2.pdf,120071,0.12,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2014-07-10__396256187984330582__RMP Modification Approval Letter-2014.pdf ~2.pdf,1016936,1.017,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2016-02-04__449058570274793532__2D2-X9KF-HB6N V2.pdf v1 ~2.pdf,286634,0.287,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2013-11-13__423116088479995591__Cadillac WWTP Email Response 9-25-13.pdf ~2.pdf,91446,0.091,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2026-05-19__454803594652256667__HQN-NX4Y-ZMB09_v1.pdf.pdf,111741,0.112,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2022-03-25__526960610788760180__Munson.docx.pdf,60314,0.06,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2021-10-28__455839343080021381__Fall 20biosolids.PACE.pdf ~2.pdf,833841,0.834,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2020-04-01__531947349630284964__EM-raw sludge data - excel spreadsheet - do you have.......msg ~2.pdf,40808,0.041,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2022-10-28__359721079694276642__Digester Temps..pdf ~2.pdf,12378014,12.378,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2021-01-28__555555133104521288__EM-Cadillac WWTP-FY19 CPLR Arsenic Exceeded Notification.msg ~2.pdf,292616,0.293,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2025-10-21__562148345479421133__250428.biosolids.PFAS.Merit.PDF ~2.pdf,515659,0.516,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2019-01-23__583956827072831568__FW_ TestAmerica invoice and report files from 190-17646-1 City of Cadillac.msg.pdf,2696076,2.696,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2024-05-15__597291886414484474__MI0020257_2024-04-01_to_2024-04-30_DMR.pdf ~2.pdf,350604,0.351,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2023-04-10__628790507374549505__POTW_Monitoring_Data_Summary 2022.xlsx ~2.pdf,83751,0.084,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2019-02-22__603920706683699626__deq-tou-WRD-IPP_PFAS_Guidance-ScreeningEvaluation_620434_7.pdf ~2.pdf,271114,0.271,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2022-11-09__638679157423204646__22.04.Eff.PFAS.Fibertec.pdf ~2.pdf,397841,0.398,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2013-07-17__691496640525586540__Cadillac PPN Email.pdf ~2.pdf,24670,0.025,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2023-10-05__600965222148005642__Pre-Public Notice Comments and Response-Second Round_Cadillac WWTP.msg ~2.pdf,2317796,2.318,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2025-10-21__645872500195507040__T22NR11W-RBL02.pdf ~2.pdf,2211576,2.212,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2021-01-28__697514453136914568__EM-Cadillac WWTP-FY19 CPLR Arsenic Exceeded Notification - Received.msg ~2.pdf,105011,0.105,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2023-10-03__658827487378612350__2023-10-03 NPDES IPP Modification Submittal - Cadillac WWTP.pdf ~2.pdf,4000699,4.001,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2019-10-28__733870788244046309__FY19 Lab Sheet-Total Solids and DTs-Oct.pdf v1 ~2.pdf,137811,0.138,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2020-05-14__714725476643353392__DMR Summary - MI0020257 _04_01_2020_to_04_30_2020_V1.docx ~2.pdf,116823,0.117,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2022-03-24__787138057214835311__Aff of Pub.pdf ~2.pdf,19283,0.019,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2022-05-27__774517763016927145__MI0020257_2022-04-01_to_2022-04-30_DMR.pdf ~2.pdf,275574,0.276,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2019-10-28__829100617802768493__FY19 Land Applic Sites List and Info.pdf v1 ~2.pdf,201664,0.202,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2017-04-03__832209690549104746__Michigan Rubber.docx v1 ~2.pdf,56254,0.056,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2018-11-29__792182164173532957__J17646-1 UDS Level 2 Report Final Report (Leachate).pdf v1 ~2.pdf,2220096,2.22,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2023-12-20__706798892213849649__20231220073633.pdf ~2.pdf,11901393,11.901,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2018-05-08__842608613722601915__IMG_0022-cas.JPG ~2.pdf,163357,0.163,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2017-10-25__850609280377440890__Cadillac WWTP Oct 2017 BOD notice 102517.msg.pdf,56258,0.056,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2023-06-15__848804122887967375__MI0020257_2023-05-01_to_2023-05-31_DMR.pdf ~2.pdf,330556,0.331,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2025-01-31__857383557715116487__HQA-1Y8Z-BBRZS_v1.pdf ~2.pdf,737000,0.737,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2021-12-02__894307998170732902__Dental List.docx ~2.pdf,19355,0.019,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2023-04-10__900324230421960658__Copy of Copy of Cadillac_POTW_Oversight 2022.xlsx ~2.pdf,51662,0.052,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2017-10-13__865533459970142181__DMR Daily - MI0020257 _09_01_2017_to_09_30_2017_V1.docx ~2.pdf,122348,0.122,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2018-07-20__937337554834513897__DMR Summary - MI0020257 _06_01_2018_to_06_30_2018_V1.docx ~2.pdf,102879,0.103,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2020-04-14__904120559304729915__DMR Summary - MI0020257 _03_01_2020_to_03_31_2020_V1.docx ~2.pdf,107191,0.107,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2022-06-06__970575005377321453__Application Complete Checklist - Municipal (Word).docx ~2.pdf,104470,0.104,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2018-05-16__939677057579643182__DMR Summary - MI0020257 _04_01_2018_to_04_30_2018_V1.docx ~2.pdf,105467,0.105,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2024-10-30__1016221546561089184__Biosolids Lab&Hauling Sheet Fall 2023.xlsx.pdf,37552,0.038,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2016-08-12__1005010368843969925__DMR Daily - MI0020257 _07_01_2016_to_07_31_2016_V1.docx ~2.pdf,123035,0.123,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2016-04-18__1049897993402206269__DMR Summary - MI0020257 _03_01_2016_to_03_31_2016_V1.docx ~2.pdf,105558,0.106,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2024-10-30__1093106499317263357__Degester Temps.pdf ~2.pdf,65056,0.065,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2022-09-29__913622558951974305__Cadillac WWTP NPDES 2022 CEI Photos 092722.docx ~2.pdf,10612785,10.613,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2022-10-28__1052343698472846740__2021 Alan Benson 30-04.pdf ~2.pdf,118970,0.119,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2025-10-21__1055859154349255360__HQG-GN3K-JNK5K_v1.pdf ~2.pdf,263322,0.263,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2020-07-15__1126698237618620725__DMR Daily - MI0020257 _06_01_2020_to_06_30_2020_V1.docx ~2.pdf,136704,0.137,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2015-09-18__1158228285416033370__DMR Summary - MI0020257 _08_01_2015_to_08_31_2015_V1.docx ~2.pdf,103176,0.103,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2019-10-28__1144882082607395682__FY19 Applier VAR proof.pdf v1 ~2.pdf,464785,0.465,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2024-10-30__1207437932588016146__Cadillac 2023 Certification.pdf ~2.pdf,56381,0.056,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2026-08-05__1188533409975558428__HQQ-JWPA-R1S8B_v1.pdf.pdf,953352,0.953,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2023-08-01__1195067454859372668__Preliminary Effluent Limits (PEL)_MI0020257_Outfall 001_PFAS_08-01-2023.xls.pdf,616904,0.617,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
2,DELETE - verified duplicate,Duplicates/ root - byte-verified identical twins,Duplicates/2015-10-20__1246990738065777350__DMR Daily - MI0020257 _09_01_2015_to_09_30_2015_V1.docx ~2.pdf,122193,0.122,Byte-identical to a filed copy (verified twice: prior audit + my own MD5 check)
