"Created","Name","Description","Category","SystemId","Program","FunctionalArea","SourceNumber","SourceType","Url","LocalPath","DownloadStatus","Error"
"2022-10-06","ConvWQBEL_CadillacWWTP_HaringTwpWWTP_23.docx","Conventional WQBEL Review - Cadillac WWTP and Haring Twp WWTP WLA","Misc. NPDES Permit Docs","-2695911669999007694","WRD - NPDES","Permit","MI0020257 v7.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-2695911669999007694","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2022-10-06__-2695911669999007694__ConvWQBEL_CadillacWWTP_HaringTwpWWTP_23.docx.pdf","Downloaded",""
"2022-03-25","21.08.Eff.AddlMonit.ERM.pdf","nForm Document","Form Submission Attachments","-2700478788420225539","WRD - NPDES","Application/Request","HPG-1ZSF-KC99G","Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance)","https://mienviro.michigan.gov/ncore/downloadpdf/-2700478788420225539","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2022-03-25__-2700478788420225539__21.08.Eff.AddlMonit.ERM.pdf.pdf","Downloaded",""
"2016-07-15","DMR Daily - MI0020257 _06_01_2016_to_06_30_2016_V1.docx","DMR Daily Data for period 06/01/2016 - 06/30/2016_V1","Schedule - DMR Documents","-2645731656519523748","WRD - NPDES","Permit","MI0020257 v5.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-2645731656519523748","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2016-07-15__-2645731656519523748__DMR Daily - MI0020257 _06_01_2016_to_06_30_2016_V1.docx.pdf","Downloaded",""
"2012-11-09","WQBEL Memo - Conventionals.doc","WQBEL Memo - Conventionals","Conversion - Permit","-2587941060086653778","WRD - NPDES","Permit","MI0020257 v5.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-2587941060086653778","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2012-11-09__-2587941060086653778__WQBEL Memo - Conventionals.doc.pdf","Downloaded",""
"2012-03-26","Cadillac WWTP Maps and Flow.pdf","","Conversion - Compliance Action","-2618602197135988934","WRD - NPDES","Permit","MI0020257 v5.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-2618602197135988934","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2012-03-26__-2618602197135988934__Cadillac WWTP Maps and Flow.pdf.pdf","Downloaded",""
"2020-10-07","Cadillac WWTP 4th PFAS IPP Mailing.pdf","","Industrial Pretreatment Program (IPP)","-2594967681375761019","n/a","Site","15637","Site","https://mienviro.michigan.gov/ncore/downloadpdf/-2594967681375761019","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2020-10-07__-2594967681375761019__Cadillac WWTP 4th PFAS IPP Mailing.pdf.pdf","Downloaded",""
"2018-10-29","FY18 Daily Total Solids log.pdf v1","Fall 2017 Lab Daily Solids.pdf; Fall 2017 - Total and Volatile;","Applicant Attachments","-2551312139639093636","WRD - NPDES","Application/Request","HNH-M790-67ZPK","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-2551312139639093636","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-10-29__-2551312139639093636__FY18 Daily Total Solids log.pdf v1.pdf","Downloaded",""
"2019-12-18","DMR Daily - MI0020257 _11_01_2019_to_11_30_2019_V1.docx","DMR Daily Data for period 11/01/2019 - 11/30/2019_V1","Schedule - DMR Documents","-2546164817888365588","WRD - NPDES","Permit","MI0020257 v6.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-2546164817888365588","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2019-12-18__-2546164817888365588__DMR Daily - MI0020257 _11_01_2019_to_11_30_2019_V1.docx.pdf","Downloaded",""
"2025-10-21","Digester Detention Times and Temps 2025.xlsx","nForm Document","Form Submission Attachments","-2526145117277274167","WRD - NPDES","Application/Request","HQG-GM42-A2DBC","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-2526145117277274167","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2025-10-21__-2526145117277274167__Digester Detention Times and Temps 2025.xlsx.pdf","Downloaded",""
"2022-10-28","21N08W30-AB04.pdf","nForm Document","Form Submission Attachments","-2557511827589635905","WRD - NPDES","Application/Request","HPN-5DCS-H4WTR","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-2557511827589635905","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2022-10-28__-2557511827589635905__21N08W30-AB04.pdf.pdf","Downloaded",""
"2023-01-27","2023-01-27 RE_ Timeframe.msg","Extension approval for MAHL/local limits and IPP Program updates.","Industrial Pretreatment Program (IPP)","-2539768404401797754","WRD - NPDES","Compliance Action","VN-012230","Violation Notice","https://mienviro.michigan.gov/ncore/downloadpdf/-2539768404401797754","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2023-01-27__-2539768404401797754__2023-01-27 RE_ Timeframe.msg.pdf","Downloaded",""
"2016-04-18","DMR Daily - MI0020257 _03_01_2016_to_03_31_2016_V1.docx","DMR Daily Data for period 03/01/2016 - 03/31/2016_V1","Schedule - DMR Documents","-2502838247090599202","WRD - NPDES","Permit","MI0020257 v5.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-2502838247090599202","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2016-04-18__-2502838247090599202__DMR Daily - MI0020257 _03_01_2016_to_03_31_2016_V1.docx.pdf","Downloaded",""
"2023-01-26","Copy of Copy of Cadillac_POTW_Oversight_comments Revised.xlsx","nForm Document","Form Submission Attachments","-2502405131923357677","WRD - NPDES","Application/Request","HPG-1ZNB-Y56ZQ","Schedule - Michigan Industrial Pretreatment Program (IPP) Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-2502405131923357677","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2023-01-26__-2502405131923357677__Copy of Copy of Cadillac_POTW_Oversight_comments Revised.xlsx.pdf","Downloaded",""
"2018-07-30","CCI PFAS Survey.pdf v1","CCI PFAS Survey.pdf","Applicant Attachments","-2532227711322477530","WRD - NPDES","Application/Request","HNF-P7H3-DCN87","Schedule - IPP PFAS Interim Report-1","https://mienviro.michigan.gov/ncore/downloadpdf/-2532227711322477530","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-07-30__-2532227711322477530__CCI PFAS Survey.pdf v1.pdf","Downloaded",""
"2020-10-16","DMR Summary - MI0020257 _09_01_2020_to_09_30_2020_V1.docx","DMR Summary Data for period 09/01/2020 - 09/30/2020_V1","Schedule - DMR Documents","-2495816032889701004","WRD - NPDES","Permit","MI0020257 v6.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-2495816032889701004","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2020-10-16__-2495816032889701004__DMR Summary - MI0020257 _09_01_2020_to_09_30_2020_V1.docx.pdf","Downloaded",""
"2017-10-13","31GR01 - Analytical.pdf v1","Sept. 2016 test for haul in Oct. 2016 - Metals & Nutrients","Applicant Attachments","-2488798986427058681","WRD - NPDES","Application/Request","HN8-AEB3-S8NKF","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-2488798986427058681","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2017-10-13__-2488798986427058681__31GR01 - Analytical.pdf v1.pdf","Downloaded",""
"2017-04-19","DMR Summary - MI0020257 _03_01_2017_to_03_31_2017_V1.docx","DMR Summary Data for period 03/01/2017 - 03/31/2017_V1","Schedule - DMR Documents","-2462697300358445557","WRD - NPDES","Permit","MI0020257 v5.1","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-2462697300358445557","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2017-04-19__-2462697300358445557__DMR Summary - MI0020257 _03_01_2017_to_03_31_2017_V1.docx.pdf","Downloaded",""
"2022-10-19","MI0020257_2022-09-01_to_2022-09-30_DMR.pdf","","Schedule - DMR Documents","-2483047203526071080","WRD - NPDES","Permit","MI0020257 v6.0","Schedule - DMR","https://mienviro.michigan.gov/ncore/downloadpdf/-2483047203526071080","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2022-10-19__-2483047203526071080__MI0020257_2022-09-01_to_2022-09-30_DMR.pdf.pdf","Downloaded",""
"2026-03-26","HQM-3D1M-M17FW_v1.pdf","Submission PDF","Form Submission Attachments","-2416974935471009222","WRD - NPDES","Application/Request","HQM-3D1M-M17FW","Schedule - Industrial Pretreatment Program Profile","https://mienviro.michigan.gov/ncore/downloadpdf/-2416974935471009222","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2026-03-26__-2416974935471009222__HQM-3D1M-M17FW_v1.pdf.pdf","Downloaded",""
"2018-05-08","IMG_0024-cas.JPG","taken during field inspection","NPDES Biosolids Evaluation","-2399497788243427344","WRD - NPDES","Evaluation","E-DHWW-FYB-ZBN","Biosolids Audit (05/11/2018)","https://mienviro.michigan.gov/ncore/downloadpdf/-2399497788243427344","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-05-08__-2399497788243427344__IMG_0024-cas.JPG.pdf","Downloaded",""
"2020-04-07","FY18 Biosolids Lab Data sheet-May.pdf","EGLE info from Cadillac's past biosolids annual reports to help with RMP mod review","Misc. Submittal Docs","-2402552479564888584","WRD - NPDES","Application/Request","HNX-E8Q7-TQ4BF","Schedule - Biosolids Residuals Management Program (RMP) Submittal or Modification","https://mienviro.michigan.gov/ncore/downloadpdf/-2402552479564888584","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2020-04-07__-2402552479564888584__FY18 Biosolids Lab Data sheet-May.pdf.pdf","Downloaded",""
"2020-03-30","TVS Sludge data with June 2019.xlsx","came w/ em from WWTP","NPDES Submittal Docs","-2375101511519353358","WRD - NPDES","Application/Request","HNX-E8Q7-TQ4BF","Schedule - Biosolids Residuals Management Program (RMP) Submittal or Modification","https://mienviro.michigan.gov/ncore/downloadpdf/-2375101511519353358","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2020-03-30__-2375101511519353358__TVS Sludge data with June 2019.xlsx.pdf","Downloaded",""
"2018-05-08","IMG_0013-cas.JPG","taken during field inspection","NPDES Biosolids Evaluation","-2399458598275382685","WRD - NPDES","Evaluation","E-DHWW-FYB-ZBN","Biosolids Audit (05/11/2018)","https://mienviro.michigan.gov/ncore/downloadpdf/-2399458598275382685","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-05-08__-2399458598275382685__IMG_0013-cas.JPG.pdf","Downloaded",""
"2021-01-25","Example-CPLR Notification Letter-06S06W04-SF01.docx","went along with EGLE email to WWTP Oper.","Misc Site Docs","-2377671664964831691","n/a","Site","15637","Site","https://mienviro.michigan.gov/ncore/downloadpdf/-2377671664964831691","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2021-01-25__-2377671664964831691__Example-CPLR Notification Letter-06S06W04-SF01.docx.pdf","Downloaded",""
"2018-03-15","Cadillac WWTP Ammonia Method 031518 email.msg","","NPDES Misc. Site Docs","-2361783230760937000","n/a","Site","15637","Site","https://mienviro.michigan.gov/ncore/downloadpdf/-2361783230760937000","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-03-15__-2361783230760937000__Cadillac WWTP Ammonia Method 031518 email.msg.pdf","Downloaded",""
"2023-04-27","2023-04-27 SVN-01351 Cadillac WWTP.pdf","","Water Quality VNs, SVNs, ENs","-2349539817018783904","WRD - NPDES","Compliance Action","SVN-01351","Second Violation Notice","https://mienviro.michigan.gov/ncore/downloadpdf/-2349539817018783904","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2023-04-27__-2349539817018783904__2023-04-27 SVN-01351 Cadillac WWTP.pdf.pdf","Downloaded",""
"2020-10-30","FY20 Pathogen Results-Mar 2020.pdf","Upload Actual Analytical Laboratory Data; HML Results.pdf; collected March 2020;","Form Submission Attachments","-2356150972183489066","WRD - NPDES","Application/Request","HP3-HWDR-V8Y73","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-2356150972183489066","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2020-10-30__-2356150972183489066__FY20 Pathogen Results-Mar 2020.pdf.pdf","Downloaded",""
"2026-07-13","Cadillac SUO w proposed mark ups - jeff 5302024 July2026.pdf","nForm Document","Form Submission Attachments","-2335537377096476465","WRD - NPDES","Application/Request","HQQ-0ZQQ-VCZ9T","Schedule - Submit updated IPP procedures, SUO, and ERP.","https://mienviro.michigan.gov/ncore/downloadpdf/-2335537377096476465","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2026-07-13__-2335537377096476465__Cadillac SUO w proposed mark ups - jeff 5302024 July2026.pdf.pdf","Downloaded",""
"2021-08-18","MI0020257_2021-07-01_to_2021-07-31_1_DMR.pdf","","Schedule - DMR Documents","-2335519049487257658","WRD - NPDES","Permit","MI0020257 v6.0","Schedule - DMR","https://mienviro.michigan.gov/ncore/downloadpdf/-2335519049487257658","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2021-08-18__-2335519049487257658__MI0020257_2021-07-01_to_2021-07-31_1_DMR.pdf.pdf","Downloaded",""
"2020-11-19","DMR Daily - MI0020257 _10_01_2020_to_10_31_2020_V1.docx","DMR Daily Data for period 10/01/2020 - 10/31/2020_V1","Schedule - DMR Documents","-2325435557703822824","WRD - NPDES","Permit","MI0020257 v6.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-2325435557703822824","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2020-11-19__-2325435557703822824__DMR Daily - MI0020257 _10_01_2020_to_10_31_2020_V1.docx.pdf","Downloaded",""
"2019-10-28","FY19 Pathogen results-Fall.pdf v1","HML 2018 Fall Biosolids.pdf; late Sept. 18' results for Fall 2018 haul;","Applicant Attachments","-2310905792227201294","WRD - NPDES","Application/Request","HNT-5SPH-XVKKZ","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-2310905792227201294","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2019-10-28__-2310905792227201294__FY19 Pathogen results-Fall.pdf v1.pdf","Downloaded",""
"2022-06-01","Biologist App Review Email_MI0020257_6-1-2022.msg","Biologist App Review Email for Analytical","Misc. Application and Request Docs","-2283050594041417352","WRD - NPDES","Application/Request","HPG-1ZSF-KC99G","Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance)","https://mienviro.michigan.gov/ncore/downloadpdf/-2283050594041417352","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2022-06-01__-2283050594041417352__Biologist App Review Email_MI0020257_6-1-2022.msg.pdf","Downloaded",""
"2024-03-14","Cadillac POTW Oversight 2023.xlsx","nForm Document","Form Submission Attachments","-2161533198352051130","WRD - NPDES","Application/Request","HQ2-3J17-F59S4","Schedule - Michigan Industrial Pretreatment Program (IPP) Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-2161533198352051130","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2024-03-14__-2161533198352051130__Cadillac POTW Oversight 2023.xlsx.pdf","Downloaded",""
"2023-02-01","Biosolids CPLR 21N08W30-AB02.xls","","NPDES Submittal Docs","-1971752546754549666","WRD - NPDES","Application/Request","HPN-5DCS-H4WTR","Schedule - Biosolids Annual Report","","","No download link",""
"2018-05-17","Spring 2018-Pathogen results.pdf","came w/ Email","NPDES Biosolids Evaluation","-2173118411864624684","WRD - NPDES","Evaluation","E-DHWW-FYB-ZBN","Biosolids Audit (05/11/2018)","https://mienviro.michigan.gov/ncore/downloadpdf/-2173118411864624684","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-05-17__-2173118411864624684__Spring 2018-Pathogen results.pdf.pdf","Downloaded",""
"2020-04-02","Map of WWTP-plus....pdf","EGLE info to help w/ RMP Mod review","Misc. Submittal Docs","-2306083742306536230","WRD - NPDES","Application/Request","HNX-E8Q7-TQ4BF","Schedule - Biosolids Residuals Management Program (RMP) Submittal or Modification","https://mienviro.michigan.gov/ncore/downloadpdf/-2306083742306536230","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2020-04-02__-2306083742306536230__Map of WWTP-plus....pdf.pdf","Downloaded",""
"2018-03-28","POTW_Oversight_Table.xlsx v1","POTW_Oversight_Table.xlsx","Applicant Attachments","-2139264245510326741","WRD - NPDES","Application/Request","HNB-J69X-W1FHA","Schedule - Michigan Industrial Pretreatment Program Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-2139264245510326741","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-03-28__-2139264245510326741__POTW_Oversight_Table.xlsx v1.pdf","Downloaded",""
"2012-08-17","2012_0817_Cadillac WWTP_DMR QA-32.pdf","District Scanned","NPDES Misc. Site Docs","-2140745704635662606","n/a","Site","15637","Site","https://mienviro.michigan.gov/ncore/downloadpdf/-2140745704635662606","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2012-08-17__-2140745704635662606__2012_0817_Cadillac WWTP_DMR QA-32.pdf.pdf","Downloaded",""
"2025-06-11","25.05.PFAS.Pace.pdf","May 2025 WWTP effluent PFAS sample results","Form Submission Attachments","-2221401634882338637","WRD - NPDES","Application/Request","HQD-91C4-TNX99","Schedule - PFAS POTW Effluent Monitoring Report","https://mienviro.michigan.gov/ncore/downloadpdf/-2221401634882338637","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2025-06-11__-2221401634882338637__25.05.PFAS.Pace.pdf.pdf","Downloaded",""
"2018-10-29","FY18 Applier-Class B Pathogen and Site Restriction Cert-Spring 2018.pdf v1","Class B Pathogen Reduction and Site Restriction.pdf; Certification form.","Applicant Attachments","-2132341974653224993","WRD - NPDES","Application/Request","HNH-M790-67ZPK","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-2132341974653224993","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-10-29__-2132341974653224993__FY18 Applier-Class B Pathogen and Site Restriction Cert-Spring 2018.pdf v1.pdf","Downloaded",""
"2025-10-21","Biosolids Dry Tons Calc 12.20.24.xls","nForm Document","Form Submission Attachments","-1835786511270239712","WRD - NPDES","Application/Request","HQG-GM42-A2DBC","Schedule - Biosolids Annual Report","","","No download link",""
"2021-04-16","Cadillac WWTP - RMP PFAS Modification 4-5-2021.pdf","Cadillac WWTP - RMP PFAS Modification 4-5-2021.pdf","Misc Site Docs","-2092231590657635414","n/a","Site","15637","Site","https://mienviro.michigan.gov/ncore/downloadpdf/-2092231590657635414","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2021-04-16__-2092231590657635414__Cadillac WWTP - RMP PFAS Modification 4-5-2021.pdf.pdf","Downloaded",""
"2015-12-19","DMR Daily - MI0020257 _11_01_2015_to_11_30_2015_V1.docx","DMR Daily Data for period 11/01/2015 - 11/30/2015_V1","Schedule - DMR Documents","-2076524723866920213","WRD - NPDES","Permit","MI0020257 v5.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-2076524723866920213","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2015-12-19__-2076524723866920213__DMR Daily - MI0020257 _11_01_2015_to_11_30_2015_V1.docx.pdf","Downloaded",""
